20214,Бобриківка,Бобриковка,12,,,48.13368,39.71918,false
20215,Паліївка,Палиевка,12,,,48.23461,39.41345,false
20216,Верхньодеревечка,Верхнедеревечка,12,,,48.19256,39.71866,false
20217,Бокове,Боково,12,,,48.23170,39.42856,false
20218,Миколаївка,Николаевка,12,,,48.16234,39.46564,true
20219,Маловедмеже,Маловедмеже,12,,,48.09179,39.53018,false
20220,Мар'ївка,Марьевка,12,,,47.96545,39.40985,true
20221,Новодар'ївка,Новодарьевка,12,,,47.96631,39.37878,false
20222,Дар'ївка,Дарьевка,12,,,47.98124,39.42598,false
20223,Братське,Братское,12,,,47.92374,39.71849,false
20224,Верхньотузлове,Верхнетузлово,12,,,47.88322,39.51061,false
20225,Лобівські Копальні,Лобовские Копальни,12,Красний Колос,Красный Колос,48.14484,39.21106,false
20226,Чапаєвка,Чапаевка,12,,,48.13677,39.20694,true
20227,Іллінка,Ильинка,12,,,48.09076,39.22256,true
20228,Зелений Курган,Зеленый Курган,12,,,48.19118,39.13742,false
20229,Леськине,Леськино,12,,,48.09540,39.21003,false
20230,Вербівка,Вербовка,12,,,48.14861,39.33535,true
20231,Новокраснівка,Новокрасновка,12,,,47.93266,39.29106,false
20232,Єгорівка,Егоровка,12,,,47.97987,39.19802,false
20233,Клуникове,Клуниково,12,,,47.89026,39.32350,false
20234,Леонове,Леоново,12,Червоний Жовтень,Червоный Жовтень,47.85198,39.14068,true
20235,Благівка,Благівка,12,,,47.95824,39.35921,false
20236,Олександрівка,Александровка,12,,,48.07257,39.74871,true
20237,Астахове,Астахово,12,,,47.85902,39.61344,false
20238,Маяк,Маяк,12,,,48.12801,39.77239,false
20239,Вишневе,Вишнёвое,12,,,48.01987,39.21312,true
20240,Дар'їно-Єрмаківка,Дарьино-Ермаковка,12,,,47.89301,39.60297,false
20241,Нижня Шевирівка,Нижняя Шевыровка,12,Орджонікідзе,Орджоникидзе,48.26706,39.67249,false
20242,Малокалинове,Малокалиново,12,Радгоспний,Радгоспный,48.23753,39.68502,false
20243,Поріччя,Поречье,12,,,48.26088,39.78510,false
20244,Світличне,Светличное,12,,,48.28422,39.56932,false
20245,Верхня Краснянка,Верхняя Краснянка,12,,,48.26740,39.51404,false
20246,Зеленодільське,Зеленодольское,12,,,48.21333,39.20849,false
20247,Ковпакове,Колпаково,12,,,48.19977,39.11339,false
20248,Устинівка,Устиновка,12,,,48.09351,39.54958,false
20249,Киселеве,Киселево,12,,,48.03635,39.52366,false
20250,Прохладне,Прохладне,12,,,48.14346,39.68674,false
20251,Федорівка,Федоровка,12,,,48.11016,39.52074,true
20252,Валянівськ,Валянівськ,12,,,48.07291,39.52108,false
20253,Калинівка,Калиновка,12,,,48.10003,39.48864,true
20254,Покровка,Покровка,12,,,48.11256,39.49533,false
20255,Великоведмеже,Великоведмеже,12,,,48.09763,39.50409,false
20256,Новоукраїнка,Новоукраинка,12,,,48.12321,39.31766,true
20257,Хмельницкий,Хмельницкий,12,,,47.98262,39.65189,false
20258,Кошари,Кошары,12,,,48.10673,39.26205,false
20259,Степне,Степное,5,,,48.15496,38.45060,true
20260,Корінне,Коренное,12,,,48.07772,38.82791,false
20261,Лісне,Лесное,12,,,48.03154,38.91220,true
20262,Новоєлизаветівка,Новоєлизаветівка,12,,,48.09488,38.82791,false
20263,Жереб'яче,Жеребьево,12,Артема,Артема,48.28199,38.78328,false
20264,Зелений Гай,Зелёный Гай,12,,,48.18672,38.96112,true
20265,Комендантське,Комендантское,12,,,48.26122,38.67702,false
20266,Індустрія,Индустрия,12,,,48.21453,38.71324,false
20267,Тамара,Тамара,12,,,48.24835,38.86413,false
20268,Урожайне,Урожайное,12,,,48.24200,38.84645,false
20269,Степове,Степовое,12,,,48.28234,38.92301,true
20270,Давидівка,Давыдовка,12,,,48.25333,38.82482,false
20271,Ковильне,Ковыльное,12,,,48.28440,38.93452,false
20272,Краснолуцький,Краснолучский,12,,,48.14381,38.99082,false
20273,Хрустальне,Хрустальне,12,,,48.17591,38.88576,false
20274,Курган,Курган,12,,,48.17797,38.98687,false
20275,Трубний,Трубный,12,,,48.16269,38.75942,false
20276,Садовий,Садовый,12,,,48.09900,38.99340,false
20277,Степове,Степовое,12,,,48.18397,39.05949,true
20278,Мельникове,Мельниково,12,,,48.15668,39.03597,false
20279,Козаківка,Казаковка,12,,,48.21968,39.02464,false
20280,Орлівське,Орловское,12,,,48.22964,39.01983,false
20281,Лісне,Лесное,12,,,48.19599,39.02000,true
20282,Христофорівка,Христофоровка,12,,,48.17024,39.01211,false
20283,Новомиргород,Новомиргород,10,,,48.79389,31.65024,false
20284,Мала Виска,Малая Выска,10,,,48.63905,31.63582,false
20285,Новоукраїнка,Новоукраинка,10,,,48.32268,31.52252,true
20286,Кропивницький,Кропивницкий,10,Кіровоград,Кировоград,48.50344,32.26015,false
20287,Нове,Новое,10,,,48.52850,32.13415,true
20288,Смоліне,Смолино,10,,,48.60214,31.31430,false
20289,Арсенівка,Арсеневка,10,,,48.67184,31.89039,false
20290,Заповідне,Заповедное,10,Комсомольське,Комсомольское,48.70153,31.61539,true
20291,Дорофіївка,Дорофеевка,10,,,48.68832,31.25559,false
20292,Новостанівка,Новостановка,10,,,48.67681,31.19207,false
20293,Котівка,Котовка,10,,,48.70634,31.77778,false
20294,Миколаївка,Николаевка,10,Крупське,Крупское,48.74720,31.42296,true
20295,Рубаний Міст,Рубаный Мост,10,,,48.76745,31.48098,false
20296,Коробчине,Коробчино,10,,,48.76161,31.48905,false
20297,Троянове,Трояново,10,,,48.78153,31.54381,false
20298,Шпакове,Шпаково,10,,,48.78771,31.98309,false
20299,Аврамівка,Аврамовка,10,,,48.70170,32.06686,false
20300,Оситняжка,Оситняжка,10,,,48.67613,32.18084,false
20301,Долино-Кам'янка,Долино-Каменка,10,,,48.67149,32.30204,false
20302,Зелений Гай,Зеленый Гай,10,,,48.71424,32.29774,true
20303,Роздолля,Роздолье,10,,,48.73878,32.19440,false
20304,Букварка,Букварка,10,,,48.74514,32.18668,false
20305,Пенькине,Пенькино,10,,,48.72179,32.04849,false
20306,Тарасівка,Тарасовка,10,,,48.77500,32.20436,true
20307,Осикувате,Осыковатое,10,,,48.61673,32.11201,false
20308,Лозуватка,Лозоватка,10,,,48.63819,32.20264,false
20309,Велика Северинка,Большая Северинка,10,,,48.60918,32.22822,false
20310,Підгайці,Подгайцы,10,,,48.58686,32.24728,false
20311,Червоний Кут,Червоный Кут,10,,,48.61244,32.29431,false
20312,Катеринівка,Катериновка,10,,,48.56180,32.09690,true
20313,Грузьке,Грузское,10,,,48.54704,32.06068,false
20314,Івано-Благодатне,Ивано-Благодатное,10,,,48.52867,31.98258,false
20315,Федорівка,Федоровка,10,,,48.38121,32.15578,true
20316,Безводня,Безводня,10,,,48.41743,32.14685,false
20317,Дар'ївка,Дарьевка,10,,,48.40937,32.10119,false
20318,Ганнинське,Аннинское,10,,,48.39323,32.08797,false
20319,Гарманівка,Гармановка,10,,,48.32027,32.01708,false
20320,Роздолля,Роздолье,10,,,48.28817,32.18342,false
20321,Мар'ївка,Марьевка,10,,,48.34053,32.21689,true
20322,Тернова Балка,Терновая Балка,10,,,48.29452,32.25071,false
20323,Кандаурове,Кандаурово,10,,,48.64008,32.25792,false
20324,Нововознесенка,Нововознесенка,10,,,48.63905,31.23602,false
20325,Краснопілка,Краснополка,10,,,48.64540,31.55600,false
20326,Веселе,Веселое,10,,,48.62635,31.66586,true
20327,Димине,Дымино,10,,,48.61776,31.54741,false
20328,Лозуватка,Лозоватка,10,,,48.59768,31.57900,false
20329,Лутківка,Лутковка,10,,,48.60454,31.73916,false
20330,Новопетрівка,Новопетровка,10,,,48.54378,31.69968,true
20331,Калаколове,Калаколовое,10,Леніно-Ульяновка,Ленино-Ульяновка,48.54240,31.49489,false
20332,Новопавлівка,Новопавловка,10,,,48.55305,31.30400,true
20333,Ліски,Лески,10,,,48.53399,31.22572,false
20334,Українка,Украинка,10,,,48.50756,31.94773,true
20335,Олено-Косогорівка,Олено-Косогоровка,10,,,48.47391,31.89228,false
20336,Новомихайлівка,Новомихайловка,10,,,48.47254,31.74671,true
20337,Новооникієве,Новоаникиево,10,,,48.49399,31.70981,false
20338,Олександро-Завадське,Александро-Завадское,10,,,48.47734,31.21851,false
20339,Дружелюбівка,Дружелюбовка,10,,,48.44713,31.18916,false
20340,Мар'янівка,Марьяновка,10,,,48.46292,31.41781,true
20341,Первомайськ,Первомайск,10,,,48.46121,31.72234,false
20342,Шевченкове,Шевченково,10,,,48.43477,31.71238,true
20343,Воронівка,Вороновка,10,,,48.35873,31.66964,false
20344,Улянівка,Ульяновка,10,,,48.35907,31.64526,true
20345,Новоолександрівка,Новоалександровка,10,,,48.35512,31.48733,true
20346,Звірівка,Зверевка,10,,,48.35306,31.46587,false
20347,Сотницька Балка,Сотницкая Балка,10,,,48.40387,31.64303,false
20348,Петрівка,Петровка,10,,,48.41881,31.47205,true
20349,Подимка,Подымка,10,,,48.42619,31.44562,false
20350,Юр'ївка,Юрьевка,10,,,48.40610,31.25885,true
20351,Червона Поляна,Червоная Поляна,10,,,48.31993,31.39927,true
20352,Перемога,Перемога,10,,,48.34019,31.29284,true
20353,Вороб'ївка,Воробьевка,10,,,48.29384,31.20770,false
20354,Піщаний Брід,Песчаный Брод,10,,,48.28680,31.31962,false
20355,Вільянівка,Вильяновка,10,,,48.30706,31.95202,false
20356,Куликова Балка,Куликова Балка,10,,,48.29864,31.90584,false
20357,Вільне,Свердловка,10,,,48.29075,31.75839,true
20358,Радісне,Радостное,10,,,48.31581,31.74139,false
20359,Яблунівка,Яблоневка,10,,,48.29658,31.64629,true
20360,Моргунівка,Моргуновка,10,,,48.70497,31.40562,false
20361,Оситна,Оситная,10,,,48.67184,31.81177,false
20362,Панчеве,Панчево,10,,,48.74273,31.85932,false
20363,Олексіївка,Алексеевка,10,,,48.61536,32.04643,true
20364,Вишняківка,Вишняковка,10,,,48.37263,32.04077,false
20365,Іванівка,Ивановка,10,,,48.43683,32.13484,true
20366,Вербівка,Вербовка,10,,,48.49039,31.40184,true
20367,Глодоси,Глодосы,10,,,48.46121,31.32940,false
20368,Мар'ївка,Марьевка,10,,,48.39701,31.19568,true
20369,Козакова Балка,Казакова Балка,10,,,48.49846,31.25954,false
20370,Димине,Дымино,10,,,48.39924,31.95580,false
20371,Семенівка,Семеновка,10,,,48.32920,31.97125,true
20372,Фурманівка,Фурмановка,10,,,48.36285,31.36339,false
20373,Єгорівка,Егоровка,10,,,48.39958,31.66346,false
20374,Квітка,Квитка,10,,,48.44473,31.83134,false
20375,Захарівка,Захаровка,10,,,48.35340,31.76010,false
20376,Нерубаївка,Нерубаевка,10,,,48.34654,31.82310,false
20377,Новомиколаївка,Новониколаевка,10,,,48.59253,31.33764,true
20378,Виноградне,Виноградное,10,,,48.67149,31.22864,false
20379,Миролюбівка,Миролюбовка,10,Кіровка,Кіровка,48.62961,31.46090,true
20380,Паліївка,Палиевка,10,,,48.65845,31.67427,false
20381,Мануйлівка,Мануйловка,10,,,48.59699,31.72714,false
20382,Володимирівка,Владимировка,10,,,48.64145,32.00300,true
20383,Олександрівка,Александровка,10,,,48.62068,31.97245,true
20384,Овсяниківка,Овсяниковка,10,,,48.57090,31.98841,false
20385,Миколаївка,Николаевка,10,,,48.48301,31.94893,true
20386,Оникієве,Оникиево,10,,,48.51202,31.74534,false
20387,Василівка,Василевка,10,,,48.68128,31.90344,true
20388,Олександрівка,Александровка,10,,,48.53931,31.65127,true
20389,Мар'ївка,Марьевка,10,,,48.68385,31.74688,true
20390,Могутнє,Могутнее,10,,,48.67132,31.98876,false
20391,Каніж,Каниж,10,,,48.71750,31.92799,false
20392,Мартоноша,Мартоноша,10,,,48.75835,31.78808,false
20393,Пурпурівка,Пурпуровка,10,,,48.72780,31.70672,false
20394,Лікареве,Ликарево,10,,,48.76316,31.55222,false
20395,Кам'янка,Каменка,10,,,48.78736,31.74397,true
20396,Мар'янівка,Марьяновка,10,,,48.71578,32.12128,true
20397,Родниківка,Родниковка,10,,,48.75011,32.07888,false
20398,Карлівка,Карловка,10,Крупське,Крупское,48.43923,32.05707,false
20399,Олександрівка,Александровка,10,,,48.55734,31.20289,true
20400,Плетений Ташлик,Плетеный Ташлык,10,,,48.48455,31.66998,false
20401,Злинка,Злынка,10,,,48.49108,31.53763,false
20402,Семенасте,Семенастое,10,,,48.34808,31.87340,false
20403,Розсохуватка,Розсоховатка,10,,,48.56420,31.54621,false
20404,Велика Виска,Большая Виска,10,,,48.56575,31.84971,false
20405,Мар'янівка,Марьяновка,10,,,48.62600,31.87975,true
20406,Вись,Вись,10,,,48.61450,31.89125,false
20407,Обознівка,Обозновка,10,,,48.57176,32.14977,false
20408,Бровкове,Бровково,10,,,48.75595,32.03853,false
20409,Андріївка,Андреевка,10,,,48.79475,31.60200,true
20410,Мар'янопіль,Марьянополь,10,,,48.69776,31.69178,false
20411,Іванівка,Ивановка,10,,,48.70909,31.67685,true
20412,Полохівка,Полоховка,10,,,48.67407,31.38348,false
20413,Андріївка,Андреевка,10,,,48.67149,31.24477,true
20414,Мостове,Мостовое,10,,,48.69089,31.31395,false
20415,Миролюбівка,Миролюбовка,10,Жовтневе,Октябрьское,48.72265,31.35721,true
20416,Петроострів,Петроостров,10,,,48.72711,31.30932,false
20417,Вукитичеве,Вукитичево,10,,,48.75355,31.21473,false
20418,Іванівка,Ивановка,10,,,48.75492,31.24889,true
20419,Сухолітівка,Сухолетовка,10,,,48.74084,31.39206,false
20420,Щербатівка,Щербатовка,10,,,48.74925,31.44562,false
20421,Бирзулове,Бирзулово,10,,,48.72625,31.56784,false
20422,Ганнівка,Анновка,10,,,48.76608,31.70689,true
20423,Петрове,Петрово,10,,,48.71046,32.13741,false
20424,Липівка,Липовка,10,,,48.77998,32.07544,true
20425,Лісне,Лесное,10,,,48.64179,32.07115,true
20426,Мальовниче,Малевничье,10,,,48.58738,32.07888,false
20427,Лелеківка,Лелековка,10,,,48.52146,32.11372,false
20428,Вільне,Свердловка,10,,,48.49485,32.11733,true
20429,Липове,Липовое,10,,,48.45314,32.19097,false
20430,Паращине Поле,Паращино Поле,10,,,48.43357,32.20676,false
20431,Степове,Ленинка,10,,,48.41246,32.20934,true
20432,Миколаївські Сади,Николаевские Сады,10,,,48.41246,32.18548,false
20433,Шевченкове,Шевченково,10,,,48.45743,31.99270,true
20434,Назарівка,Назаровка,10,,,48.41228,32.01124,false
20435,Оленівка,Оленовка,10,,,48.39821,31.99785,true
20436,Червоновершка,Червоновершка,10,,,48.31976,32.12643,false
20437,Журавка,Журавлиха,10,,,48.66068,31.72182,false
20438,Ковалівка,Ковалевка,10,,,48.65209,31.90138,true
20439,Успенівка,Успеновка,10,,,48.62154,31.25078,false
20440,П'ятихатки,Пятихатки,10,,,48.58515,31.20066,false
20441,Новоолександрівка,Новоалександровка,10,,,48.59047,31.40064,true
20442,Вишневе,Вишневое,10,Улянівка,Ульяновка,48.59218,31.64028,true
20443,Олексіївка,Алексеевка,10,,,48.58274,31.75530,true
20444,Тарасівка,Тарасовка,10,,,48.55030,31.60870,true
20445,Запашка,Запашка,10,,,48.51751,31.46175,false
20446,Шостаківка,Шестаковка,10,,,48.51580,31.97056,false
20447,Солдатське,Солдатское,10,,,48.47391,31.86430,false
20448,Піщанське,Песчанское,10,Петрівське,Петровское,48.48078,31.78963,true
20449,Вишневе,Вишневое,10,Октябрське,Октябрьское,48.48215,31.76491,true
20450,Новокрасне,Новокрасное,10,,,48.48696,31.73864,false
20451,Прохорова Балка,Прохорова Балка,10,,,48.48335,31.45763,false
20452,Шевченка,Шевченко,10,,,48.46207,31.22074,true
20453,Михайлівка,Михайловка,10,,,48.43340,31.53334,true
20454,Костянтинівка,Константиновка,10,,,48.39186,31.89966,true
20455,Степове,Ленинка,10,,,48.39477,31.84765,true
20456,Схід,Схид,10,,,48.36765,31.62947,false
20457,Щасливка,Счастливка,10,,,48.36388,31.40202,false
20458,Арепівка,Ареповка,10,,,48.41829,31.68646,false
20459,Войнівка,Войновка,10,,,48.40284,31.49832,false
20460,Новомиколаївка,Новониколаевка,10,,,48.39941,31.42004,true
20461,Новоподимка,Новоподымка,10,,,48.39426,31.37026,false
20462,Микільське,Никольское,10,,,48.32645,31.41060,true
20463,Нова Ковалівка,Новая Ковалевка,10,,,48.32319,31.28563,false
20464,Братолюбівка,Братолюбовка,10,,,48.30431,31.19190,false
20465,Якимівка,Якимовка,10,,,48.31186,31.40596,false
20466,Обертасове,Обертасово,10,,,48.29435,31.97846,false
20467,Костянтинівка,Константиновка,10,,,48.79303,31.68423,true
20468,Трудолюбівка,Трудолюбовка,10,,,48.29727,32.03184,true
20469,Зелене,Зеленое,10,,,48.32010,32.26959,true
20470,Василівка,Василевка,10,,,48.42344,31.18246,true
20471,Крикунка,Крикунка,10,,,48.29075,31.25610,false
20472,Далеке,Далекое,10,,,48.38791,31.79306,false
20473,Приют,Приют,10,,,48.29555,31.84731,false
20474,Червона Поляна,Червоная Поляна,10,,,48.57502,31.46914,true
20475,Березівка,Березовка,10,,,48.60248,31.26812,true
20476,Гаївка,Гаевка,10,Леніна,Ленина,48.63544,31.37884,false
20477,Пасічне,Пасечное,10,Ленінське,Ленинское,48.52455,31.79272,true
20478,Іванівка,Ивановка,10,,,48.42447,31.85005,true
20479,Копанки,Копанки,10,,,48.65810,31.37575,false
20480,Заріччя,Заречье,10,,,48.59562,31.86379,true
20481,Первомайське,Первомайское,10,,,48.67424,31.47326,true
20482,Підлісне,Подлесное,10,,,48.78410,32.25311,false
20483,Якимівка,Якимовка,10,,,48.66600,31.22126,false
20484,Лев-Балка,Лев-Балка,10,,,48.70994,31.32425,false
20485,Малоконовалове,Малоконовалово,10,,,48.69158,31.18177,false
20486,Межове,Межовое,10,,,48.67887,31.21473,false
20487,Миропіль,Мирополь,10,,,48.68626,31.19087,false
20488,Первозванівка,Первозвановка,10,,,48.44164,32.30667,false
20489,Хмельове,Хмелевое,10,,,48.56850,31.39978,false
20490,Новогригорівка,Новогригоровка,10,,,48.58772,31.36854,true
20491,Кам'яний Міст,Каменный Мост,10,,,48.41125,31.55480,false
20492,Мар'янопіль,Марьянополь,10,,,48.42173,31.59033,false
20493,Нова Павлівка,Новая Павловка,10,,,48.47340,32.12488,false
20494,Мар'янівка,Марьяновка,10,,,48.65295,32.00111,true
20495,Сонячне,Солнечное,10,,,48.46842,32.28882,false
20496,Новопетрівка,Новопетровка,10,,,48.46687,32.19046,true
20497,Соколівське,Соколовское,10,,,48.47597,32.19681,false
20498,Черняхівка,Черняховка,10,,,48.47597,32.21844,false
20499,Витязеве,Витязево,1,,,48.73999,31.38090,false
20500,Глиняна Балка,Глиняная Балка,1,,,48.79320,31.32340,false
20501,Ярославка,Ярославка,1,,,48.78582,31.38348,false
20502,Козачани,Казачаны,1,,,48.76625,31.30262,false
20503,Червоний Брід,Червоный Брод,1,,,48.76247,31.18967,false
20504,Веселий Кут,Веселый Кут,1,,,48.75406,31.35344,false
20505,Маслове,Маслово,1,,,48.79457,31.43103,false
20506,Нова Ярославка,Новая Ярославка,1,,,48.74823,31.40923,false
20507,Надвисся,Надвисье,1,,,48.77552,31.30571,false
20508,Ярошівка,Ярошовка,1,,,48.77123,31.25559,false
20509,Олександрівка,Александровка,10,,,48.95422,32.25689,true
20510,Капітанівка,Капитановка,10,,,48.90444,31.69710,false
20511,Сміла,Смела,1,,,49.22768,31.85143,false
20512,Шпола,Шпола,1,,,49.01327,31.39412,false
20513,Городище,Городище,1,,,49.28947,31.44528,true
20514,Кам'янка,Каменка,1,,,49.04159,32.10153,true
20515,Вільшана,Ольшана,1,,,49.21703,31.21267,false
20516,Цвіткове,Цветковое,1,,,49.15163,31.54364,false
20517,Хайнівка,Хайновка,10,,,48.81380,32.00592,false
20518,Защита,Защита,10,,,48.82839,31.83443,false
20519,Кам'януватка,Каменоватка,10,,,48.82942,31.77366,false
20520,Розлива,Разлива,10,,,48.83423,31.69830,false
20521,Йосипівка,Йосиповка,10,,,48.86204,31.71410,true
20522,Григорівка,Григоровка,10,,,48.81088,32.29414,true
20523,Ставидла,Ставидла,10,,,48.83732,31.98858,false
20524,Ясинуватка,Ясиноватка,10,,,48.81929,32.04695,false
20525,Миколаївка,Николаевка,10,,,48.81569,32.17312,true
20526,Кримки,Крымки,10,,,48.85517,32.06428,false
20527,Могилів Курінь,Могилев Курень,10,,,48.80007,32.06446,false
20528,Бовтишка,Бовтышка,10,,,48.87731,32.19011,false
20529,Івангород,Ивангород,10,,,48.90924,32.22788,false
20530,Бірки,Бирки,10,,,48.94495,32.29757,false
20531,Нова Осота,Новая Осота,10,,,48.99542,32.25912,false
20532,Стара Осота,Старая Осота,10,,,49.02305,32.27629,false
20533,Несваткове,Несватково,10,,,48.95542,32.16539,false
20534,Тишківка,Тишковка,10,,,48.88933,31.72749,false
20535,Оситняжка,Оситняжка,10,,,48.90650,31.81212,false
20536,Турія,Турия,10,,,48.87165,31.65196,false
20537,Розумівка,Разумовка,10,,,48.83285,32.15355,false
20538,Веселівка,Веселовка,10,,,48.84367,31.90275,true
20539,Дібрівка,Дибровка,10,,,48.85860,31.87512,true
20540,Писарівка,Писаревка,10,,,48.88796,31.77469,true
20541,Бурти,Бурты,10,,,48.89963,31.89777,false
20542,Голикове,Голиково,10,,,48.89328,32.11098,false
20543,Красносілка,Красноселка,10,,,48.88367,31.98069,false
20544,Бандурове,Бандурово,10,,,48.91577,32.04592,false
20545,Світова Зірка,Свитова Зирка,10,,,48.82204,31.92541,false
20546,Зелене,Зеленое,10,,,48.83852,31.83237,true
20547,Рівне,Ровно,10,,,48.85122,31.78328,true
20548,Листопадове,Листопадово,10,,,48.84333,31.62621,false
20549,Прищепівка,Прищеповка,10,,,48.88367,31.69504,false
20550,Берегове,Береговое,10,,,48.86598,31.81212,false
20551,Поселянівка,Поселяновка,10,,,49.04177,32.30427,false
20552,Ротмістрівка,Ротмистровка,1,,,49.14905,31.71581,false
20553,Терешки,Терешки,1,,,49.06546,31.35790,false
20554,Ховківка,Ховковка,1,,,49.05619,31.33816,false
20555,Стадниця,Стадница,1,,,49.11695,31.25628,false
20556,Лубенці,Лубенцы,1,,,49.19403,32.23595,false
20557,Радиванівка,Радивановка,1,,,48.97550,31.87288,false
20558,Сокирне,Сокирное,1,,,49.18785,32.11218,false
20559,Флярківка,Флярковка,1,,,49.13292,32.13329,false
20560,Ярове,Яровое,1,,,49.06683,31.99047,false
20561,Богунове,Богуново,1,,,49.00108,31.72972,false
20562,Гуляйгородок,Гуляйгородок,1,,,49.26458,32.09947,false
20563,Малий Бузуків,Малый Бузуков,1,,,49.28964,32.02154,false
20564,Попівка,Поповка,1,,,49.11301,31.82242,true
20565,Санжариха,Санжариха,1,,,49.09309,31.79649,false
20566,Степок,Степок,1,,,49.10940,31.77057,false
20567,Вергуни,Вергуны,1,,,49.30527,32.12866,false
20568,Антонівка,Антоновка,1,,,48.81689,31.35223,true
20569,Бурти,Бурты,1,,,49.12811,31.45746,false
20570,Водяне,Водяное,1,,,48.89826,31.43292,true
20571,Кавунівка,Кавуновка,1,,,48.84539,31.38983,false
20572,Кам'януватка,Каменоватка,1,,,49.02134,31.27293,false
20573,Коротине,Коротино,1,,,48.83165,31.29885,false
20574,Лип'янка,Липянка,1,,,48.85448,31.50896,false
20575,Лозуватка,Лозоватка,1,,,49.05018,31.28014,false
20576,Мар'янівка,Марьяновка,1,,,49.01773,31.49214,true
20577,Межигірка,Межигорка,1,,,48.88161,31.55445,false
20578,Надточаївка,Надточаевка,1,,,49.09103,31.43566,false
20579,Нечаєве,Нечаево,1,,,48.82015,31.46072,false
20580,Сердегівка,Сердеговка,1,,,49.09395,31.39721,false
20581,Сигнаївка,Сигнаевка,1,,,49.05207,31.49489,false
20582,Скотареве,Скотарево,1,,,48.93705,31.30348,false
20583,Будо-Орловецька,Буда-Орловецкая,1,,,49.29806,31.62020,false
20584,Вербівка,Вербовка,1,,,49.22235,31.27121,true
20585,Воронівка,Вороновка,1,,,49.18545,31.31893,false
20586,Дирдин,Дырдин,1,,,49.23300,31.44459,false
20587,Дмитрове,Дмитрово,1,,,49.18304,31.26812,false
20588,Журавка,Журавка,1,,,49.27935,31.18486,false
20589,Калинівка,Калиновка,1,,,49.17137,31.58964,true
20590,Ксаверове,Ксаверово,1,,,49.19180,31.51978,false
20591,Орловець,Орловец,1,,,49.23677,31.59342,false
20592,Тихі Верби,Тихие Вербы,1,,,49.26424,31.23465,false
20593,Товста,Товстая,1,,,49.14596,31.25164,false
20594,Хлистунівка,Хлыстуновка,1,,,49.20090,31.45729,false
20595,Єлизаветка,Елизаветка,1,,,48.79715,31.21216,false
20596,Суха Калигірка,Сухая Калигорка,1,,,48.81088,31.18727,false
20597,Буда,Буда,1,,,49.10803,32.25946,false
20598,Думанці,Думанцы,1,,,49.21154,32.26410,false
20599,Мельники,Мельники,1,,,49.14339,32.29706,false
20600,Баландине,Баландино,1,,,48.94186,31.96610,false
20601,Грекове,Греково,1,,,49.21429,32.21535,false
20602,Грушківка,Грушковка,1,,,49.08949,32.20522,false
20603,Куликівка,Куликовка,1,,,49.20364,32.18256,false
20604,Лебедівка,Лебедевка,1,,,49.03267,31.96077,false
20605,Лузанівка,Лузановка,1,,,49.04966,31.90035,false
20606,Михайлівка,Михайловка,1,,,49.11610,32.07458,true
20607,Лісове,Лесное,1,Петрівське,Петровское,49.17309,32.05450,true
20608,Райгород,Райгород,1,,,49.09670,31.96283,false
20609,Ребедайлівка,Ребедайловка,1,,,49.07335,32.10651,false
20610,Балаклія,Балаклея,1,,,49.22321,31.71599,false
20611,Будки,Будки,1,,,49.23437,31.81761,false
20612,Голов'ятине,Головятино,1,,,49.27385,32.04368,false
20613,Залевки,Залевки,1,,,49.25772,31.95013,false
20614,Костянтинівка,Константиновка,1,,,49.22390,31.78036,true
20615,Чубівка → Ленське[11],Чубовка → Ленское[11],1,Ленінське,Ленинское,49.14305,31.54055,true
20616,Мала Смілянка,Малая Смелянка,1,,,49.16262,31.87512,false
20617,Мельниківка,Мельниковка,1,,,49.17326,31.66981,false
20618,Носачів,Носачов,1,,,49.14408,31.62037,false
20619,Сердюківка,Сердюковка,1,,,49.05052,31.84250,false
20620,Ташлик,Ташлык,1,,,49.07043,31.74311,false
20621,Теклине,Теклино,1,,,49.24141,31.65436,false
20622,Червоне,Червоное,1,,,49.08108,31.86997,true
20623,Шевченка,Шевченко,1,,,49.21995,32.07046,true
20624,Білозір'я,Белозорье,1,,,49.30527,31.89228,false
20625,Нечаївка,Нечаевка,1,,,49.27145,32.16505,false
20626,Хацьки,Хацки,1,,,49.29188,31.93949,false
20627,Чубівка,Чубовка,1,,,49.23128,32.19904,false
20628,Васильків,Васильков,1,,,48.97877,31.31567,false
20629,Журавка,Журавка,1,,,48.92984,31.61882,false
20630,Капустине,Капустино,1,,,48.95216,31.23962,false
20631,Лебедин,Лебедин,1,,,48.96435,31.52252,false
20632,Матусів,Матусов,1,,,49.05018,31.56080,false
20633,Соболівка,Соболевка,1,,,48.87749,31.29507,false
20634,Станіславчик,Станиславчик,1,,,49.09498,31.54776,false
20635,Товмач,Толмач,1,,,48.87611,31.36700,false
20636,Топильна,Топильна,1,,,49.10477,31.29387,false
20637,В'язівок,Вязовок,1,,,49.17103,31.40923,false
20638,Зелена Діброва,Зеленая Диброва,1,,,49.12880,31.20461,false
20639,Петропавлівка,Петропавловка,1,,,49.24158,31.34502,true
20640,Княжа,Княжья,1,,,49.05258,31.21319,false
20641,Вербівка,Вербовка,1,,,48.99748,31.96884,true
20642,Жаботин,Жаботин,1,,,49.15747,32.15046,false
20643,Катеринівка,Катериновка,1,,,49.01705,31.85434,true
